id,tier,order,name,description,slot,facts,specialization,icon
294,3,1,Pyromancer's Puissance,"Gain might for using any skill while attuned to fire. When leaving fire attunement or successfully completing a fire overload, unleash a Flame Expulsion.",Major,Apply Buff/Condition|Buff|https://render.guildwars2.com/file/2FA9DF9D6BC17839BBEA14723F1C53D645DDB5E1/102852.png|15|Might|Increased outgoing damage; stacks intensity.|1|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/2FA9DF9D6BC17839BBEA14723F1C53D645DDB5E1/102852.png|6|Might|Increased outgoing damage; stacks intensity.|2|Combat Only|NoData|https://render.guildwars2.com/file/9352ED3244417304995F26CB01AE76BB7E547052/156661.png,31,https://render.guildwars2.com/file/998095CB1FD2CF0164B8A36BABFDB911DF08DB02/1012313.png
296,1,0,Burning Precision,Burning you inflict has increased duration and your critical hits gain a chance to inflict burning.,Major,Recharge|Recharge|https://render.guildwars2.com/file/D767B963D120F077C3B163A05DC05A7317D7DB70/156651.png|5|Chance on Critical Hit|Percent|https://render.guildwars2.com/file/9352ED3244417304995F26CB01AE76BB7E547052/156661.png|33|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/B47BF5803FED2718D7474EAF9617629AD068EE10/102849.png|3|Burning|Deals damage every second; stacks intensity.|1|Duration Increase|Percent|https://render.guildwars2.com/file/7B2193ACCF77E56C13E608191B082D68AA0FAA71/156659.png|20|Duration Increase|Percent|https://render.guildwars2.com/file/7B2193ACCF77E56C13E608191B082D68AA0FAA71/156659.png|15,31,https://render.guildwars2.com/file/774471FA3841BB90EB6F935A76D8017A0C4B005E/1012306.png
318,2,0,Sunspot,"Gain a fire aura, and damage nearby foes when you attune to fire.<br><c=@reminder>Also triggers on overload skills.</c>",Minor,Combat Only|NoData|https://render.guildwars2.com/file/9352ED3244417304995F26CB01AE76BB7E547052/156661.png,31,https://render.guildwars2.com/file/1405047ED70DE30F80B1F6304A787B215BB50878/1012316.png
319,3,0,Pyromancer's Training,Your fire-weapon skills gain reduced recharge. Deal increased strike damage to burning foes.,Minor,Recharge Reduced|Percent|https://render.guildwars2.com/file/AAB7C5387A08367C2F023F19FEE70E1556AD4375/1770202.png|20|Damage Increase|Percent|https://render.guildwars2.com/file/61AA4919C4A7990903241B680A69530121E994C7/156657.png|10,31,https://render.guildwars2.com/file/7C751D2FA513070209F24809D5232757000B1546/2175044.png
320,1,0,Empowering Flame,Gain power while in fire attunement.,Minor,AttributeAdjust|https://render.guildwars2.com/file/D6CAECEA0FD5FADE04DD6970384ADC5DE309C506/2229322.png|150|Power,31,https://render.guildwars2.com/file/7F0BD23838FA4E0CD2336B04C7E5AB0ED03358EB/1012315.png
325,2,0,Burning Rage,"Sunspot inflicts burning, and its radius is increased. Your condition damage is increased.",Major,AttributeAdjust|https://render.guildwars2.com/file/0120CB042BFC2EA6A45BC3DB45155FECDDDE1910/2229318.png|180|ConditionDamage|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/B47BF5803FED2718D7474EAF9617629AD068EE10/102849.png|4|Burning|Deals damage every second; stacks intensity.|2|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/B47BF5803FED2718D7474EAF9617629AD068EE10/102849.png|4|Burning|Deals damage every second; stacks intensity.|1|Radius Increase|Number|https://render.guildwars2.com/file/B0CD8077991E4FB1622D2930337ED7F9B54211D5/156665.png|60,31,https://render.guildwars2.com/file/AB4E6CB3066DFF2D3C179B026C9BC371799E5D67/2175045.png
328,1,1,Conjurer,Gain fire aura when an ally picks up a conjured weapon.,Major,"Apply Buff/Condition|Buff|https://render.guildwars2.com/file/2E7050E44690AFE0A396FA0DAD526699392743F3/2261521.png|4|Fire Aura|Enveloped in a fiery shield that burns foes, grants might each time you are struck (1-second cooldown per attacker).|1",31,https://render.guildwars2.com/file/6BE466F790D5410D2E10512B1F0A523EEEB776B0/1012307.png
334,2,2,Power Overwhelming,"While at or above the might threshold, gain increased power. Power bonuses are doubled while attuned to fire.",Major,Stack Threshold|Number|https://render.guildwars2.com/file/9352ED3244417304995F26CB01AE76BB7E547052/156661.png|10|Stack Threshold|Number|https://render.guildwars2.com/file/9352ED3244417304995F26CB01AE76BB7E547052/156661.png|8|AttributeAdjust|https://render.guildwars2.com/file/D6CAECEA0FD5FADE04DD6970384ADC5DE309C506/2229322.png|150|Power,31,https://render.guildwars2.com/file/5D0937674DCD7AAAE80B4D243AFBDC753DFF220B/1012311.png
335,1,2,Burning Fire,Cast Lesser Cleansing Fire when you have a number of conditions on you.,Major,Conditions to Trigger|Number|https://render.guildwars2.com/file/9352ED3244417304995F26CB01AE76BB7E547052/156661.png|3,31,https://render.guildwars2.com/file/0850B1BC61637D04045533CCDACFB5796F47B4CF/1012308.png
340,2,1,Smothering Auras,"Fire auras have increased duration. Applying auras to allies removes conditions, and transmuting auras removes conditions from nearby allies.",Major,Duration Increase|Percent|https://render.guildwars2.com/file/7B2193ACCF77E56C13E608191B082D68AA0FAA71/156659.png|33|Removal upon Application|Number|https://render.guildwars2.com/file/9352ED3244417304995F26CB01AE76BB7E547052/156661.png|1|Removal upon Transmute|Number|https://render.guildwars2.com/file/9352ED3244417304995F26CB01AE76BB7E547052/156661.png|2,31,https://render.guildwars2.com/file/32EB577B3EC6D2AC0AC4EDB4A799EE5E4F2B1341/1012310.png
348,1,0,Soothing Ice,Gain regeneration and frost aura when critically hit.,Major,Recharge|Recharge|https://render.guildwars2.com/file/D767B963D120F077C3B163A05DC05A7317D7DB70/156651.png|20|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/F69996772B9E18FD18AD0AABAB25D7E3FC42F261/102835.png|4|Regeneration|Gain health every second; stacks duration.|1|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/719B80E35C276D68EF0AABB79126CF4CD42E3AF6/2261522.png|4|Frost Aura|Chill foes that strike you (only once per second for each attacker); incoming damage is reduced by 10%.|1,17,https://render.guildwars2.com/file/F41E5118C9A2F2C1CBF1E3F37A050669E195AADD/1012318.png
349,2,2,Flow like Water,Deal increased strike damage when your health is above the threshold. Blocking or evading an attack heals you.,Major,Recharge|Recharge|https://render.guildwars2.com/file/D767B963D120F077C3B163A05DC05A7317D7DB70/156651.png|10|Health Threshold|Percent|https://render.guildwars2.com/file/B0CD8077991E4FB1622D2930337ED7F9B54211D5/156665.png|75|Damage Increase|Percent|https://render.guildwars2.com/file/61AA4919C4A7990903241B680A69530121E994C7/156657.png|10|Damage Increase|Percent|https://render.guildwars2.com/file/61AA4919C4A7990903241B680A69530121E994C7/156657.png|5|Healing|AttributeAdjust|https://render.guildwars2.com/file/D4347C52157B040943051D7E09DEAD7AF63D4378/156662.png|714|Healing,17,https://render.guildwars2.com/file/B60C26726A979893D897B3F2B118CF6913AF554F/2175046.png
350,1,0,Soothing Mist,You and nearby allies recover health while you are attuned to water.,Minor,Apply Buff/Condition|Buff|https://render.guildwars2.com/file/09D12A6041622A94409F276CEEEB2C17AF35A8ED/1012327.png|10|Soothing Mist|Regenerate health.|1|Interval|Time|https://render.guildwars2.com/file/B75E91EB22E0DFCC1D08030204055946506D56F6/1770206.png|3|Number of Targets|Number|https://render.guildwars2.com/file/BBE8191A494B0352259C10EADFDACCE177E6DA5B/1770208.png|5|Radius|Distance|https://render.guildwars2.com/file/B0CD8077991E4FB1622D2930337ED7F9B54211D5/156665.png|600|Radius|Distance|https://render.guildwars2.com/file/B0CD8077991E4FB1622D2930337ED7F9B54211D5/156665.png|600,17,https://render.guildwars2.com/file/09D12A6041622A94409F276CEEEB2C17AF35A8ED/1012327.png
351,2,0,Healing Ripple,"Heal nearby allies when attuning to water.<br><c=@reminder>This effect will not trigger when attuning to the same element, but will be triggered by overload skills.</c>",Minor,Healing|AttributeAdjust|https://render.guildwars2.com/file/D4347C52157B040943051D7E09DEAD7AF63D4378/156662.png|1042|Healing|Healing|AttributeAdjust|https://render.guildwars2.com/file/D4347C52157B040943051D7E09DEAD7AF63D4378/156662.png|1302|Healing|Number of Targets|Number|https://render.guildwars2.com/file/BBE8191A494B0352259C10EADFDACCE177E6DA5B/1770208.png|5|Radius|Distance|https://render.guildwars2.com/file/B0CD8077991E4FB1622D2930337ED7F9B54211D5/156665.png|240,17,https://render.guildwars2.com/file/0FB92AC29456276B2FC6E25EFB91DECD93C6694B/1012328.png
358,2,1,Cleansing Wave,Remove conditions from nearby allies when attuning to water.,Major,Conditions Removed|Number|https://render.guildwars2.com/file/9352ED3244417304995F26CB01AE76BB7E547052/156661.png|1|Number of Targets|Number|https://render.guildwars2.com/file/BBE8191A494B0352259C10EADFDACCE177E6DA5B/1770208.png|5|Radius|Distance|https://render.guildwars2.com/file/B0CD8077991E4FB1622D2930337ED7F9B54211D5/156665.png|240,17,https://render.guildwars2.com/file/987EFE03A0E7026E5C09CD0E1BA9ED01BDEB7FBF/1012322.png
360,1,2,"Stop, Drop, and Roll",Dodging removes burning and chilled from nearby allies.,Major,Recharge|Recharge|https://render.guildwars2.com/file/D767B963D120F077C3B163A05DC05A7317D7DB70/156651.png|10|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/B47BF5803FED2718D7474EAF9617629AD068EE10/102849.png|Burning|Deals damage every second; stacks intensity.|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/28C4EC547A3516AF0242E826772DA43A5EAC3DF3/102839.png|Chilled|Movement speed decreased by 66%; skill cooldown increased by 66%; stacks duration.|Radius|Distance|https://render.guildwars2.com/file/B0CD8077991E4FB1622D2930337ED7F9B54211D5/156665.png|240,17,https://render.guildwars2.com/file/0965A9C6430DFFFC9B170201B964ABD8BA0337A2/1012320.png
361,3,1,Powerful Aura,Any aura you grant yourself is granted to nearby allies.,Major,Number of Targets|Number|https://render.guildwars2.com/file/BBE8191A494B0352259C10EADFDACCE177E6DA5B/1770208.png|5|Radius|Distance|https://render.guildwars2.com/file/B0CD8077991E4FB1622D2930337ED7F9B54211D5/156665.png|600,17,https://render.guildwars2.com/file/7BA5ADA1A908D2A424FFD64AD6D0AA3908032DE1/1012325.png
362,3,0,Cleansing Water,Cleanse conditions from allies you grant regeneration to.,Major,Conditions Removed|Number|https://render.guildwars2.com/file/9352ED3244417304995F26CB01AE76BB7E547052/156661.png|1,17,https://render.guildwars2.com/file/BABCC72BD965F8437ACB4E0961765D29C5675355/1012324.png
363,1,1,Piercing Shards,Vulnerability you inflict has increased duration. Deal increased strike damage to vulnerable foes. Damage bonus is doubled while attuned to water.,Major,Damage Increase|Percent|https://render.guildwars2.com/file/61AA4919C4A7990903241B680A69530121E994C7/156657.png|10|Damage Increase|Percent|https://render.guildwars2.com/file/61AA4919C4A7990903241B680A69530121E994C7/156657.png|5|Vulnerability Duration Increased|Percent|https://render.guildwars2.com/file/7B2193ACCF77E56C13E608191B082D68AA0FAA71/156659.png|33,17,https://render.guildwars2.com/file/7C3004BABE373BC125F6A3195D0C343BC0E702D1/1012319.png
364,2,0,Soothing Disruption,<c=@abilitytype>Cantrips</c> grant boons.,Major,Apply Buff/Condition|Buff|https://render.guildwars2.com/file/F69996772B9E18FD18AD0AABAB25D7E3FC42F261/102835.png|6|Regeneration|Gain health every second; stacks duration.|1|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/58E92EBAF0DB4DA7C4AC04D9B22BCA5ECF0100DE/102843.png|6|Vigor|Endurance regeneration increased by 50%; stacks duration.|1,17,https://render.guildwars2.com/file/CB474873D492343395726B0CD2E8E9A453D86F66/1012321.png
394,1,0,Over Shield,Shield skills grant protection to nearby allies. Protection on you gains increased damage reduction.,Major,Protection Improved|Percent|https://render.guildwars2.com/file/B0CD8077991E4FB1622D2930337ED7F9B54211D5/156665.png|20,47,https://render.guildwars2.com/file/F90CB6E3E23B6ECB761C062D92507799694CF4D2/1012366.png
396,1,0,Invigorating Speed,"When you gain swiftness, you also gain vigor.",Major,Recharge|Recharge|https://render.guildwars2.com/file/D767B963D120F077C3B163A05DC05A7317D7DB70/156651.png|5|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/58E92EBAF0DB4DA7C4AC04D9B22BCA5ECF0100DE/102843.png|5|Vigor|Endurance regeneration increased by 50%; stacks duration.|1,29,https://render.guildwars2.com/file/75974EF47C793B5EFA60E0BFF20BC12F807F02D0/1012330.png
413,3,0,Compounding Chemicals,Heal yourself when you grant yourself a boon. Gain increased concentration.,Minor,Healing|AttributeAdjust|https://render.guildwars2.com/file/D4347C52157B040943051D7E09DEAD7AF63D4378/156662.png|37|Healing|AttributeAdjust|https://render.guildwars2.com/file/6574560606F6BA1B32E9CF0F6C9709D1C1F2D9A6/2207782.png|240|BoonDuration|AttributeAdjust|https://render.guildwars2.com/file/6574560606F6BA1B32E9CF0F6C9709D1C1F2D9A6/2207782.png|75|BoonDuration,29,https://render.guildwars2.com/file/D40DB82F69C6750822C6750A9705ECFA4051B64B/1012341.png
429,3,0,Shaped Charge,Deal increased strike damage for each stack of vulnerability on your target.,Minor,Damage Increase per Stack|Percent|https://render.guildwars2.com/file/61AA4919C4A7990903241B680A69530121E994C7/156657.png|0.5,6,https://render.guildwars2.com/file/6DA800E25FE446E734FAD0A6E81EB671F596AA79/1012353.png
432,1,0,Explosive Entrance,"Your first attack when entering combat explodes, dealing damage to nearby foes. This ability refreshes after a dodge roll.",Minor,,6,https://render.guildwars2.com/file/61510F0752BC696F210F92CA0E13AD290F13AD33/2261507.png
433,3,2,Incendiary Powder,"Burning you inflict lasts longer, and your critical hits inflict burning.",Major,Recharge|Recharge|https://render.guildwars2.com/file/D767B963D120F077C3B163A05DC05A7317D7DB70/156651.png|10|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/B47BF5803FED2718D7474EAF9617629AD068EE10/102849.png|8|Burning|Deals damage every second; stacks intensity.|1|Duration Increase|Percent|https://render.guildwars2.com/file/7B2193ACCF77E56C13E608191B082D68AA0FAA71/156659.png|33|Duration Increase|Percent|https://render.guildwars2.com/file/7B2193ACCF77E56C13E608191B082D68AA0FAA71/156659.png|10,38,https://render.guildwars2.com/file/0D467BCA43AF4EFF9EE7CDAAB1A15696CE5B54AF/1012362.png
445,2,2,Mecha Legs,"Movement speed is increased. Cripple, chill, and immobilize durations are reduced.",Major,Movement Speed Increase|Percent|https://render.guildwars2.com/file/9352ED3244417304995F26CB01AE76BB7E547052/156661.png|25|Condition Duration Reduction|Percent|https://render.guildwars2.com/file/7B2193ACCF77E56C13E608191B082D68AA0FAA71/156659.png|33|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/397A613651BFCA2832B6469CE34735580A2C120E/102844.png|0|Immobile|Unable to move; stacks duration.|1|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/070325E519C178D502A8160523766070D30C0C19/102838.png|0|Crippled|Movement speed decreased by 50%; stacks duration.|1|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/28C4EC547A3516AF0242E826772DA43A5EAC3DF3/102839.png|0|Chilled|Movement speed decreased by 66%; skill cooldown increased by 66%; stacks duration.|1,47,https://render.guildwars2.com/file/4D2DE7CDF20239FCA2905CBAC91FC461FB0EF6A2/1012371.png
468,1,0,Hidden Flask,Drink a Lesser Elixir B when struck while below the health threshold.,Minor,Health Threshold|Percent|https://render.guildwars2.com/file/B0CD8077991E4FB1622D2930337ED7F9B54211D5/156665.png|75,29,https://render.guildwars2.com/file/BB282B54755A3F4FE44C233E9FABEEF63E399E65/1012339.png
469,2,1,Emergency Elixir,Drink an Elixir E when you are struck while below the health threshold.,Major,Health Threshold|Percent|https://render.guildwars2.com/file/B0CD8077991E4FB1622D2930337ED7F9B54211D5/156665.png|33,29,https://render.guildwars2.com/file/579677B8DEFE6F30C2B81E7A6E9968E866917CBA/1012334.png
470,2,2,Backpack Regenerator,Recover health every second when using an <c=@abilitytype>Engineering Kit</c>.,Major,Healing|AttributeAdjust|https://render.guildwars2.com/file/D4347C52157B040943051D7E09DEAD7AF63D4378/156662.png|117|Healing,29,https://render.guildwars2.com/file/C971920D6D5A5A66BECBD361B0B118E20AB1FCC4/1012335.png
472,3,0,Anticorrosion Plating,"When you grant protection to an ally, cleanse conditions from them.",Major,Conditions Removed|Number|https://render.guildwars2.com/file/9352ED3244417304995F26CB01AE76BB7E547052/156661.png|1,47,https://render.guildwars2.com/file/A169390B67F8133D4BC7DE4767DEF6357DBC08B2/1938786.png
473,3,0,HGH,<c=@abilitytype>Elixirs</c> gain increased durations and grant might.,Major,Apply Buff/Condition|Buff|https://render.guildwars2.com/file/2FA9DF9D6BC17839BBEA14723F1C53D645DDB5E1/102852.png|15|Might|Increased outgoing damage; stacks intensity.|2|Apply Buff/Condition|Buff|https://render.guildwars2.com/file/2FA9DF9D6BC17839BBEA14723F1C53D645DDB5E1/102852.png|6|Might|Increased outgoing damage; stacks intensity.|3|Duration Increase|Percent|https://render.guildwars2.com/file/7B2193ACCF77E56C13E608191B082D68AA0FAA71/156659.png|20,29,https://render.guildwars2.com/file/C033BD736665A3C2514027E13F750896F594BC42/1012336.png
482,2,0,Aim-Assisted Rocket,"Missile hits launch a rocket at your target. After enough rockets have been fired, an orbital strike is called instead.<br><c=@reminder>This trait has an internal cooldown.</c>",Major,Recharge|Recharge|https://render.guildwars2.com/file/D767B963D120F077C3B163A05DC05A7317D7DB70/156651.png|3|Rockets Until Orbital Strike|Number|https://render.guildwars2.com/file/9352ED3244417304995F26CB01AE76BB7E547052/156661.png|4|Interval|Time|https://render.guildwars2.com/file/B75E91EB22E0DFCC1D08030204055946506D56F6/1770206.png|3,6,https://render.guildwars2.com/file/284CE83D6CC7169E1B0D045054566E0D0A7D052B/1012345.png
487,2,0,Transmute,Drink a Lesser Elixir C when you reach a threshold of conditions affecting you.,Minor,Condition Threshold|Number|https://render.guildwars2.com/file/B0CD8077991E4FB1622D2930337ED7F9B54211D5/156665.png|3|Condition Threshold|Number|https://render.guildwars2.com/file/B0CD8077991E4FB1622D2930337ED7F9B54211D5/156665.png|2,29,https://render.guildwars2.com/file/64CA679CD71A9C790E41091135A80B74A6E0D852/1012340.png
